Date,Index_Name,Country,Open,High,Low,Close,Volume,Daily_Change_Percent
2022-06-04,Dow Jones,USA,26418.78,26807.14,26307.91,26800.28,31179598,1.44
2021-08-12,DAX,Germany,21104.89,21739.79,20860.08,21502.28,7800121,1.88
2024-07-22,CAC 40,France,15758.87,15880.44,15327.25,15484.93,15357330,-1.74
2023-07-20,Dow Jones,USA,13874.12,14374.19,13683.51,14285.47,2671617,2.96
2020-06-10,SSE Composite,China,25603.19,25690.99,25335.0,25452.78,18669959,-0.59
2022-03-17,FTSE 100,UK,4279.5,4628.34,4239.34,4483.57,8728921,4.77
2023-05-25,CAC 40,France,31164.37,31396.35,30686.55,30769.65,34814921,-1.27
2020-10-19,Nikkei 225,Japan,32129.95,32284.02,31943.26,32245.45,40001997,0.36
2020-11-16,DAX,Germany,7934.14,8139.02,7410.05,7485.37,14506837,-5.66
2024-05-03,Nikkei 225,Japan,21109.74,21492.86,20967.98,21336.75,10040716,1.08
2021-03-03,Nikkei 225,Japan,17164.59,17205.36,16601.52,16697.46,39483816,-2.72
2022-08-15,Nikkei 225,Japan,27315.94,27607.54,27171.8,27227.23,11929291,-0.32
2021-06-24,S&P 500,USA,16913.68,16984.8,16217.28,16451.04,16225471,-2.74
2021-06-03,DAX,Germany,24861.57,25100.57,24728.17,25029.54,36449459,0.68
2023-01-17,CAC 40,France,39329.17,39940.51,39149.81,39679.62,13101934,0.89
2021-07-26,FTSE 100,UK,35089.69,35599.09,34945.86,35547.23,49743621,1.3
2024-10-16,CAC 40,France,9121.13,9201.54,8859.09,9126.29,5682274,0.06
2024-05-11,DAX,Germany,36077.31,36355.73,35538.66,35652.54,28877907,-1.18
2022-07-09,Dow Jones,USA,38130.04,38440.25,38080.46,38394.56,43502901,0.69
2020-07-14,S&P 500,USA,18980.31,19123.01,18625.36,18806.2,7943122,-0.92
2021-12-31,CAC 40,France,16779.51,16944.4,16699.8,16771.63,14596056,-0.05
2020-09-30,DAX,Germany,11744.81,11857.26,11553.26,11626.52,38925984,-1.01
2023-10-17,CAC 40,France,22003.72,22404.52,21826.73,22280.61,2611668,1.26
2024-10-04,DAX,Germany,11855.77,11863.83,11228.99,11464.04,29334229,-3.3
2024-05-11,CAC 40,France,16537.1,16951.06,16508.1,16879.83,47217989,2.07
2020-04-16,SSE Composite,China,24951.19,25008.71,24610.37,24777.02,25886290,-0.7
2021-01-01,S&P 500,USA,31036.22,31221.08,30686.16,30759.2,17630766,-0.89
2024-02-01,DAX,Germany,18947.27,19378.28,18695.98,19177.14,18700283,1.21
2021-12-21,NASDAQ Composite,USA,27505.76,27530.76,27027.89,27050.9,15537302,-1.65
2020-09-04,S&P 500,USA,34742.44,35022.37,34489.85,34808.75,46996275,0.19
2024-05-06,Dow Jones,USA,14282.14,14561.78,13802.22,13859.36,11564300,-2.96
2024-11-20,Nikkei 225,Japan,20948.3,21217.04,20366.22,20541.71,38155160,-1.94
2021-04-19,DAX,Germany,15325.07,15570.48,15271.27,15275.42,32760171,-0.32
2021-04-09,KSE 100,Pakistan,39902.6,40298.61,39754.27,40177.31,27977408,0.69
2024-06-14,FTSE 100,UK,16690.73,16756.84,16393.19,16444.88,10331748,-1.47
2020-05-06,Hang Seng,Hong Kong,2100.92,2563.71,1911.59,2456.09,1461122,16.91
2021-02-23,Nikkei 225,Japan,36948.08,37232.27,36757.27,37013.53,22129442,0.18
2021-12-21,Dow Jones,USA,13885.24,13943.96,13450.74,13627.4,41307426,-1.86
2020-10-03,DAX,Germany,22763.91,22814.87,22234.94,22320.53,6908187,-1.95
2023-11-19,FTSE 100,UK,19157.36,19246.38,18751.87,18945.03,2415841,-1.11
2020-10-30,SSE Composite,China,2513.38,2984.38,2249.0,2970.5,17119442,18.19
2022-07-20,Hang Seng,Hong Kong,20364.75,20417.9,19662.36,19907.35,6560989,-2.25
2023-05-09,NASDAQ Composite,USA,32911.05,33191.78,32740.2,32922.67,34814140,0.04
2024-12-29,FTSE 100,UK,8512.82,8620.5,8036.57,8240.41,34711334,-3.2
2020-02-28,Dow Jones,USA,39618.15,39777.37,39162.02,39357.31,18034570,-0.66
2023-11-20,FTSE 100,UK,19256.57,19540.56,19168.76,19188.85,2538335,-0.35
2020-10-16,DAX,Germany,37050.51,37478.22,36835.32,37212.23,28001903,0.44
2023-05-04,FTSE 100,UK,37932.57,37999.99,37601.79,37822.85,46609619,-0.29
2021-05-18,Dow Jones,USA,15443.57,15685.75,15072.21,15312.5,20481582,-0.85
2024-04-09,FTSE 100,UK,5163.76,5380.41,4699.45,4940.66,1749513,-4.32
2020-02-04,CAC 40,France,26931.56,27505.16,26861.16,27227.01,38327195,1.1
2021-10-24,Hang Seng,Hong Kong,36194.83,36468.36,35885.62,36006.41,40082865,-0.52
2020-10-21,CAC 40,France,12583.79,12980.61,12337.99,12852.33,16477848,2.13
2020-08-14,S&P 500,USA,14816.36,15492.6,14523.42,15222.32,49160813,2.74
2022-12-26,KSE 100,Pakistan,25663.59,25908.17,25209.26,25378.01,9767036,-1.11
2021-09-19,CAC 40,France,28113.26,28209.32,27720.07,27955.37,27684727,-0.56
2022-06-09,S&P 500,USA,35000.43,35268.23,34884.78,35261.03,26457232,0.74
2022-09-02,Hang Seng,Hong Kong,25180.59,25372.71,25048.33,25133.52,9778700,-0.19
2023-08-05,Nikkei 225,Japan,10565.17,11104.11,10474.95,10915.28,15215024,3.31
2021-05-29,FTSE 100,UK,3567.29,4007.5,3303.65,3712.26,46920224,4.06
2024-10-22,Dow Jones,USA,2704.03,2762.62,2126.61,2318.23,30194468,-14.27
2021-08-11,S&P 500,USA,14668.97,14807.82,14333.22,14548.69,4880221,-0.82
2021-05-10,Dow Jones,USA,7943.15,8128.57,7266.13,7520.72,23384638,-5.32
2023-09-04,CAC 40,France,14378.25,14635.25,14263.0,14525.43,22907197,1.02
2020-05-27,CAC 40,France,21646.23,21850.4,21370.17,21627.82,17635015,-0.09
2021-03-01,Dow Jones,USA,29831.55,30424.25,29712.89,30135.33,42274351,1.02
2020-01-19,S&P 500,USA,26877.96,27166.28,26511.39,26555.99,36966581,-1.2
2024-09-06,Hang Seng,Hong Kong,9226.57,9514.28,9155.01,9305.73,22846487,0.86
2024-03-14,Hang Seng,Hong Kong,4149.99,4358.14,3763.09,3917.87,13130094,-5.59
2023-04-05,FTSE 100,UK,8902.85,9395.02,8729.29,9160.54,43728331,2.89
2022-07-17,Dow Jones,USA,15669.06,15929.8,15338.98,15398.87,43555720,-1.72
2023-11-08,DAX,Germany,31341.04,31509.98,30895.34,30908.49,42271051,-1.38
2020-01-26,Hang Seng,Hong Kong,15960.88,16207.33,15414.95,15526.5,27996639,-2.72
2021-01-26,Dow Jones,USA,28102.14,28173.29,27554.67,27762.41,16874924,-1.21
2024-02-14,Nikkei 225,Japan,17331.72,17371.17,17014.26,17104.26,22184061,-1.31
2023-09-22,DAX,Germany,29200.19,29453.34,28924.31,29383.78,13663938,0.63
2022-07-07,SSE Composite,China,14113.44,14282.96,13718.91,13886.43,3444580,-1.61
2022-11-22,FTSE 100,UK,1793.12,2464.94,1501.9,2284.89,46433299,27.43
2021-03-27,FTSE 100,UK,14102.7,14246.79,13678.89,13931.94,26298923,-1.21
2024-02-25,CAC 40,France,7979.34,8034.06,7532.49,7595.62,23715353,-4.81
2020-09-20,NASDAQ Composite,USA,17805.9,18321.98,17712.4,18260.27,47891421,2.55
2020-01-11,CAC 40,France,32738.01,32971.52,32464.73,32922.74,44109628,0.56
2021-01-06,CAC 40,France,9578.11,9966.19,9443.35,9673.19,36109938,0.99
2021-03-22,FTSE 100,UK,5129.06,5280.16,4601.95,4851.09,30459103,-5.42
2022-05-10,Nikkei 225,Japan,38003.51,38681.25,37720.07,38482.79,45055155,1.26
2020-02-11,DAX,Germany,30896.95,31220.4,30844.91,31130.57,49006403,0.76
2024-01-10,FTSE 100,UK,20124.1,20269.88,19826.03,20205.51,47805372,0.4
2024-03-06,Dow Jones,USA,36328.1,36364.56,36151.95,36189.24,21343776,-0.38
2024-12-21,Dow Jones,USA,14287.32,14428.78,13830.99,14065.87,12936348,-1.55
2022-06-02,DAX,Germany,7849.29,8415.71,7789.86,8203.97,22887218,4.52
2022-09-30,S&P 500,USA,10105.53,10265.69,9855.08,10169.3,18133638,0.63
2024-03-13,S&P 500,USA,8900.73,9182.85,8705.74,8977.26,22528496,0.86
2020-08-14,Hang Seng,Hong Kong,22361.86,22498.74,22219.68,22471.43,27630060,0.49
2022-04-19,Nikkei 225,Japan,38460.11,38824.32,38458.54,38782.3,4510017,0.84
2021-10-10,Nikkei 225,Japan,21292.51,21700.64,21176.87,21537.23,8933296,1.15
2024-10-20,S&P 500,USA,33512.05,34114.47,33318.95,33996.89,20309630,1.45
2021-10-29,Dow Jones,USA,2385.86,3052.78,2177.81,2810.1,12941542,17.78
2024-08-17,NASDAQ Composite,USA,36583.31,36738.4,36362.13,36625.76,3294493,0.12
2021-05-22,KSE 100,Pakistan,33601.88,33893.95,33309.38,33823.72,37709042,0.66
2022-06-09,FTSE 100,UK,16903.72,17497.35,16886.45,17270.01,20702993,2.17
2024-02-25,SSE Composite,China,8020.59,8400.92,7957.24,8316.12,42489399,3.68
2021-04-05,DAX,Germany,9321.5,9580.5,9243.67,9295.93,16399774,-0.27
2024-07-11,CAC 40,France,34576.85,34851.14,34430.47,34439.5,27094276,-0.4
2023-09-06,FTSE 100,UK,21746.28,21996.01,21526.73,21803.55,1845395,0.26
2024-03-05,Hang Seng,Hong Kong,34362.05,34629.01,34071.73,34435.76,47926298,0.21
2022-06-30,KSE 100,Pakistan,4347.41,4370.09,4287.63,4313.21,20371786,-0.79
2024-10-20,Hang Seng,Hong Kong,30776.07,31397.68,30712.35,31156.5,47530639,1.24
2020-09-19,NASDAQ Composite,USA,31363.57,31800.23,31124.32,31639.71,9837039,0.88
2020-07-22,S&P 500,USA,15169.65,15184.02,15065.11,15171.01,32373317,0.01
2024-07-04,DAX,Germany,23933.21,24050.15,23454.91,23622.1,35240220,-1.3
2020-01-04,KSE 100,Pakistan,9913.45,10208.1,9433.42,9588.41,47510960,-3.28
2021-08-21,CAC 40,France,21790.14,22417.37,21630.16,22283.87,2966388,2.27
2023-04-26,SSE Composite,China,5491.21,5566.42,5097.77,5353.88,38250311,-2.5
2022-05-18,CAC 40,France,30584.76,30617.09,30054.26,30217.37,36913730,-1.2
2021-12-11,Dow Jones,USA,36670.33,36866.06,35987.67,36268.84,22044655,-1.09
2020-12-16,SSE Composite,China,24841.9,25173.96,24640.91,25070.46,34490693,0.92
2024-05-19,Hang Seng,Hong Kong,34636.9,35024.0,34560.7,34909.42,39605648,0.79
2024-10-26,NASDAQ Composite,USA,29993.11,30051.56,29307.25,29497.64,35531563,-1.65
2023-10-22,S&P 500,USA,6410.69,6847.79,6137.57,6561.78,47599301,2.36
2020-10-25,S&P 500,USA,27483.69,27875.88,27225.21,27747.08,44411002,0.96
2020-12-09,CAC 40,France,35743.45,36318.14,35700.37,36231.46,28500933,1.37
2022-05-31,Hang Seng,Hong Kong,37764.94,38047.89,37716.49,37959.7,25838830,0.52
2022-04-13,NASDAQ Composite,USA,39704.08,39769.06,39350.02,39495.26,46730173,-0.53
2021-06-23,KSE 100,Pakistan,12017.73,12223.6,11455.09,11610.62,15373977,-3.39
2022-01-25,S&P 500,USA,30350.14,30509.15,30040.01,30042.26,1892284,-1.01
2020-12-20,Nikkei 225,Japan,34098.08,34179.34,33747.99,33760.99,22697360,-0.99
2023-09-08,KSE 100,Pakistan,34861.74,35075.07,34429.31,34519.54,32562589,-0.98
2020-10-13,CAC 40,France,33774.1,33838.6,33384.5,33395.66,1802560,-1.12
2021-03-20,Dow Jones,USA,22293.73,22334.19,21955.81,22168.07,5964197,-0.56
2022-12-11,FTSE 100,UK,33626.78,33673.22,33075.98,33257.96,19333146,-1.1
2023-03-14,Dow Jones,USA,31344.76,31847.16,31298.24,31773.16,23242473,1.37
2023-08-25,DAX,Germany,33778.86,34176.24,33522.3,33886.75,26442364,0.32
2023-12-11,Dow Jones,USA,8675.01,8950.81,8085.29,8230.73,36391515,-5.12
2021-04-14,DAX,Germany,20193.35,20367.96,19711.43,19995.43,32340447,-0.98
2021-10-07,Nikkei 225,Japan,22320.94,22520.06,22157.89,22451.81,9905584,0.59
2024-10-22,CAC 40,France,31509.96,31740.47,31170.48,31265.39,42064647,-0.78
2020-07-06,SSE Composite,China,14219.83,14477.19,13770.25,13862.91,12190124,-2.51
2021-06-21,NASDAQ Composite,USA,1661.81,1862.45,1534.27,1599.55,31586126,-3.75
2024-06-24,FTSE 100,UK,16230.93,16893.12,16071.71,16625.76,11075140,2.43
2022-07-16,DAX,Germany,37285.33,37406.78,37077.04,37272.12,29027282,-0.04
2022-09-06,Dow Jones,USA,10467.49,10945.06,10260.25,10677.29,45551819,2.0
2021-01-24,CAC 40,France,14053.29,14113.68,13483.74,13617.78,14206491,-3.1
2022-09-25,SSE Composite,China,2949.62,3135.99,2509.9,2653.14,47699080,-10.05
2021-01-01,Hang Seng,Hong Kong,28878.87,28947.2,28714.84,28745.39,44735691,-0.46
2023-12-03,SSE Composite,China,34938.38,35179.11,34329.53,34463.8,47572401,-1.36
2020-09-29,KSE 100,Pakistan,17900.87,18193.28,17599.87,17677.49,10403024,-1.25
2024-04-03,CAC 40,France,12489.58,12882.18,12461.71,12618.83,49213442,1.03
2022-09-26,KSE 100,Pakistan,2056.43,2424.15,1779.1,2236.73,21271984,8.77
2023-06-09,Dow Jones,USA,2507.08,2797.66,2241.58,2521.54,32907069,0.58
2021-09-30,DAX,Germany,26309.02,26663.42,26060.85,26585.62,37868702,1.05
2024-11-11,NASDAQ Composite,USA,30877.64,31200.78,30706.3,31044.58,47747729,0.54
2024-02-03,DAX,Germany,11267.75,11516.27,10688.29,10801.61,46974726,-4.14
2023-08-17,DAX,Germany,8109.82,8388.74,7387.94,7611.52,29029155,-6.14
2020-11-03,DAX,Germany,37070.02,37576.77,36849.33,37490.39,43494759,1.13
2021-07-21,SSE Composite,China,17931.7,18146.46,17730.38,17797.03,41768655,-0.75
2022-03-01,Nikkei 225,Japan,16106.46,16510.69,16035.66,16346.04,23753842,1.49
2024-12-13,CAC 40,France,30923.9,30991.72,30569.09,30616.55,5268213,-0.99
2021-09-25,FTSE 100,UK,2824.88,2848.19,2559.77,2828.41,14043653,0.13
2023-10-16,SSE Composite,China,10048.15,10445.84,9951.56,10351.65,33168116,3.02
2024-03-28,NASDAQ Composite,USA,19217.42,19686.3,19066.38,19513.75,16771026,1.54
2021-08-16,Dow Jones,USA,17577.76,18164.82,17397.62,17889.15,39287746,1.77
2024-10-27,CAC 40,France,37439.22,37694.33,37288.46,37554.5,39835411,0.31
2021-06-13,CAC 40,France,35498.28,36031.75,35416.4,35852.1,29803525,1.0
2020-09-29,CAC 40,France,7754.94,7951.94,7058.25,7309.35,48724828,-5.75
2024-10-18,NASDAQ Composite,USA,24103.55,24393.83,23922.65,24195.92,12780792,0.38
2024-04-16,CAC 40,France,23671.54,23943.35,23032.45,23264.41,6990737,-1.72
2021-01-18,DAX,Germany,3987.51,4522.46,3984.79,4448.75,12836320,11.57
2020-01-04,DAX,Germany,9589.4,10043.4,9484.8,9800.55,11421958,2.2
2022-09-14,NASDAQ Composite,USA,17591.31,17667.76,17211.67,17500.96,13772146,-0.51
2021-02-22,CAC 40,France,33568.68,33688.08,33506.79,33641.43,6828042,0.22
2020-03-08,Hang Seng,Hong Kong,5110.34,5497.68,4913.78,5374.78,44965824,5.17
2020-12-29,FTSE 100,UK,34765.19,34879.53,34423.76,34703.6,13765642,-0.18
2020-06-04,Hang Seng,Hong Kong,1015.66,1345.33,958.21,1321.55,49259953,30.12
2020-12-18,KSE 100,Pakistan,11124.95,11278.98,10991.02,11206.7,26037366,0.73
2021-10-01,SSE Composite,China,20903.25,21150.51,20625.16,20903.38,31132935,0.0
2021-02-01,KSE 100,Pakistan,28846.11,29011.35,28452.57,28640.8,10290748,-0.71
2023-06-06,Dow Jones,USA,33599.53,34312.43,33491.8,34082.69,36772233,1.44
2024-12-08,S&P 500,USA,33367.04,33545.72,33237.65,33309.22,11308015,-0.17
2021-01-05,SSE Composite,China,19305.9,19932.96,19117.03,19687.37,13765189,1.98
2022-07-09,NASDAQ Composite,USA,35216.43,35633.9,34937.19,35351.98,49121111,0.38
2022-04-25,CAC 40,France,24932.32,25127.93,24598.54,24668.62,13770367,-1.06
2024-01-16,Nikkei 225,Japan,28054.99,28756.55,27802.85,28473.36,12001562,1.49
2021-07-31,Hang Seng,Hong Kong,14846.79,15111.57,14129.33,14383.69,7446400,-3.12
2024-08-28,FTSE 100,UK,4807.41,5021.25,4240.31,4323.99,31053263,-10.06
2021-06-22,Nikkei 225,Japan,19956.88,20212.92,19676.73,20124.45,39868198,0.84
2024-06-06,Hang Seng,Hong Kong,9359.61,9466.59,8851.74,9020.52,6282173,-3.62
2024-10-27,DAX,Germany,19137.58,19564.52,19010.15,19344.1,37347668,1.08
2021-01-17,S&P 500,USA,8381.67,8510.57,8223.74,8415.17,15122781,0.4
2023-08-02,FTSE 100,UK,30951.61,31265.42,30949.62,31228.51,47194172,0.89
2024-12-03,Dow Jones,USA,11771.65,11806.42,11312.59,11589.12,6513279,-1.55
2023-02-25,FTSE 100,UK,38138.4,38241.8,37537.6,37786.55,28657169,-0.92
2022-11-10,DAX,Germany,27921.42,28029.37,27814.33,27933.57,11551640,0.04
2020-06-23,DAX,Germany,23310.13,23457.55,23073.63,23290.22,2037904,-0.09
2022-02-21,SSE Composite,China,21482.66,21737.8,20909.57,21047.65,28747252,-2.02
2022-11-17,NASDAQ Composite,USA,19955.16,20296.82,19852.9,20252.95,44096729,1.49
2022-03-27,Nikkei 225,Japan,39679.76,40188.49,39615.44,40000.65,41947380,0.81
2023-11-20,Dow Jones,USA,35348.26,35792.86,35117.0,35533.03,23018934,0.52
2020-04-15,Dow Jones,USA,20468.76,20730.55,20159.21,20185.34,13925465,-1.38
2021-02-07,SSE Composite,China,37994.74,38239.52,37634.29,37708.31,39247078,-0.75
2021-08-06,Nikkei 225,Japan,39372.78,39670.48,38955.27,38986.33,40521314,-0.98
2020-12-06,Hang Seng,Hong Kong,2632.65,3136.02,2546.15,3121.69,41011267,18.58
2021-01-05,Hang Seng,Hong Kong,28043.61,28412.97,27910.31,28335.96,13298749,1.04
2024-11-13,CAC 40,France,16514.24,16635.72,15974.92,16139.95,45513413,-2.27
2021-01-30,Hang Seng,Hong Kong,18968.95,19518.45,18698.21,19424.43,44414702,2.4
2021-06-19,Dow Jones,USA,16155.91,16819.11,16001.1,16562.36,17022919,2.52
2020-12-03,Hang Seng,Hong Kong,38413.63,38849.81,38353.69,38712.25,15393208,0.78
2020-12-08,SSE Composite,China,6850.76,6960.07,6629.86,6912.77,26695078,0.91
2024-08-02,S&P 500,USA,37648.43,37902.1,37111.96,37254.23,36374080,-1.05
2020-09-07,CAC 40,France,3337.14,3629.32,2797.91,2855.92,42400090,-14.42
2022-05-19,Nikkei 225,Japan,37198.13,37408.86,37014.95,37235.07,18567491,0.1
2021-04-13,NASDAQ Composite,USA,20915.03,21167.71,20376.35,20541.04,4678589,-1.79
2024-07-06,CAC 40,France,23690.92,23799.79,23512.74,23675.52,28950640,-0.07
2020-01-22,S&P 500,USA,4032.85,4323.16,3533.61,3535.19,41131083,-12.34
2024-09-13,NASDAQ Composite,USA,35376.63,35888.34,35365.01,35673.76,30114465,0.84
2024-01-31,Dow Jones,USA,8811.17,8981.23,8597.57,8705.58,31725098,-1.2
2023-02-01,Nikkei 225,Japan,6907.38,6962.14,6586.46,6782.1,33295780,-1.81
2021-04-19,CAC 40,France,15228.02,15288.83,15102.95,15253.61,7122034,0.17
2022-10-17,Hang Seng,Hong Kong,38284.42,38384.26,37798.78,37916.02,49020841,-0.96
2023-06-06,KSE 100,Pakistan,7121.05,7618.87,7027.5,7611.15,17125225,6.88
2023-08-23,Dow Jones,USA,35817.24,36176.6,35661.09,36079.62,36100675,0.73
2022-12-01,DAX,Germany,20391.15,20598.7,20205.64,20237.85,33870133,-0.75
2023-11-25,S&P 500,USA,21235.85,21748.52,21202.16,21671.97,14269154,2.05
2022-10-07,S&P 500,USA,22962.49,23234.23,22705.42,23006.35,29501171,0.19
2022-02-01,DAX,Germany,9225.03,9392.87,8744.45,8942.52,47979349,-3.06
2020-06-16,S&P 500,USA,5172.66,5648.49,5095.57,5392.12,23696802,4.24
2020-08-20,S&P 500,USA,37575.26,37725.55,37016.4,37128.89,4686788,-1.19
2020-12-15,Hang Seng,Hong Kong,16865.29,16894.59,16396.94,16634.94,46043824,-1.37
2024-06-11,KSE 100,Pakistan,26111.62,26371.28,25807.86,25889.96,45671823,-0.85
2022-11-01,Nikkei 225,Japan,33839.28,34063.96,33578.33,33824.89,37662592,-0.04
2023-07-22,S&P 500,USA,6813.56,6978.04,6382.19,6662.41,34960065,-2.22
2022-02-24,KSE 100,Pakistan,15753.84,15775.79,15739.1,15750.59,7271844,-0.02
2021-09-30,CAC 40,France,7850.57,7924.41,7632.08,7700.69,6640134,-1.91
2024-01-29,SSE Composite,China,23622.9,23678.84,23499.22,23613.02,18956982,-0.04
2024-11-30,Dow Jones,USA,13862.55,13997.01,13854.65,13968.97,14998187,0.77
2023-01-05,S&P 500,USA,30320.95,30689.04,30173.72,30656.01,36453054,1.11
2022-06-21,Nikkei 225,Japan,22622.8,23122.84,22426.81,22936.15,45982048,1.39
2024-04-22,KSE 100,Pakistan,27739.6,28163.97,27491.85,28054.51,11813543,1.14
2023-10-19,KSE 100,Pakistan,25513.69,26090.84,25265.76,25910.63,17845384,1.56
2020-02-18,Nikkei 225,Japan,10133.19,10711.17,10054.39,10419.94,26528279,2.83
2021-10-05,DAX,Germany,34771.91,35320.06,34646.24,35222.67,3105320,1.3
2024-10-10,FTSE 100,UK,31345.92,31850.9,31235.96,31561.63,46763371,0.69
2023-01-18,CAC 40,France,16593.23,16746.06,16058.55,16213.54,14255569,-2.29
2021-08-05,SSE Composite,China,11700.49,12318.47,11561.33,12022.39,40817326,2.75
2022-12-21,Hang Seng,Hong Kong,33069.17,33768.04,32861.97,33558.51,17823379,1.48
2022-03-29,CAC 40,France,11982.43,12043.2,11798.51,11903.87,44420877,-0.66
2021-06-27,CAC 40,France,17487.56,17998.82,17459.13,17747.52,3015346,1.49
2022-06-12,Dow Jones,USA,1335.47,1450.33,929.87,1158.18,4047986,-13.28
2020-05-14,Hang Seng,Hong Kong,6523.07,6683.71,6100.03,6125.57,27071176,-6.09
2024-02-08,S&P 500,USA,13559.48,13680.83,12930.34,13177.49,23353097,-2.82
2022-08-27,NASDAQ Composite,USA,19782.38,19875.9,19369.24,19452.2,26222007,-1.67
2020-09-21,S&P 500,USA,38957.93,39211.69,38524.31,38807.92,23930686,-0.39
2020-05-05,S&P 500,USA,18537.4,18589.23,18196.07,18382.67,30959777,-0.83
2023-01-07,SSE Composite,China,14920.19,14974.55,14420.49,14506.49,44780688,-2.77
2023-12-04,Hang Seng,Hong Kong,4702.53,4760.94,4170.1,4314.49,3954302,-8.25
2022-12-16,KSE 100,Pakistan,23073.13,23185.0,22642.2,22836.8,49832995,-1.02
2021-05-26,CAC 40,France,18807.44,18999.52,18677.12,18927.64,31392126,0.64
2024-09-23,DAX,Germany,1866.8,2180.95,1779.52,1984.07,44594954,6.28
2023-04-16,DAX,Germany,22367.44,23063.15,22343.18,22824.57,5990742,2.04
2024-05-11,Hang Seng,Hong Kong,19127.2,19340.61,18981.3,18987.21,15270720,-0.73
2022-12-17,SSE Composite,China,3761.37,4377.08,3471.93,4094.04,46800449,8.84
2021-05-01,NASDAQ Composite,USA,35469.93,36095.63,35308.71,35811.89,30721578,0.96
2020-08-18,FTSE 100,UK,20333.62,20605.7,20066.99,20605.05,19799279,1.33
2020-09-22,Dow Jones,USA,15044.59,15191.59,14883.93,15144.71,30851695,0.67
2022-09-20,FTSE 100,UK,20832.1,20930.31,20652.53,20757.68,1946109,-0.36
2023-09-24,CAC 40,France,18985.18,19230.84,18868.34,18986.9,23120261,0.01
2021-02-28,Nikkei 225,Japan,28421.18,28446.59,27783.88,28036.13,23079625,-1.35
2020-03-12,SSE Composite,China,33126.93,33359.97,32443.57,32690.07,37068831,-1.32
2024-11-24,SSE Composite,China,29183.32,29219.13,28658.24,28810.18,23320493,-1.28
2023-11-21,KSE 100,Pakistan,29569.97,30123.64,29532.23,29945.94,28618405,1.27
2024-11-02,CAC 40,France,25705.56,25843.44,25261.73,25363.87,46061335,-1.33
2022-01-25,KSE 100,Pakistan,23197.99,23267.39,23053.17,23168.31,24754659,-0.13
2024-11-15,CAC 40,France,1796.89,2434.51,1597.96,2171.7,8975948,20.86
2024-08-04,FTSE 100,UK,14424.1,14975.79,14173.15,14719.87,42579992,2.05
2022-08-26,FTSE 100,UK,18983.75,19211.98,18260.77,18485.68,22650416,-2.62
2023-08-27,SSE Composite,China,22541.63,22644.78,22329.99,22539.3,4680436,-0.01
2023-12-04,Nikkei 225,Japan,34438.13,34936.22,34247.95,34771.99,21141422,0.97
2020-03-14,SSE Composite,China,8962.5,9136.41,8368.96,8504.84,49294317,-5.11
2024-01-13,Dow Jones,USA,1233.45,1323.6,1121.97,1138.32,10871006,-7.71
2022-04-15,SSE Composite,China,33419.28,33435.11,33020.52,33169.48,34429717,-0.75
2022-05-05,Nikkei 225,Japan,7835.76,8246.08,7625.61,7959.34,5901167,1.58
2021-11-19,SSE Composite,China,5488.68,5723.11,5029.23,5076.02,1934902,-7.52
2024-10-19,S&P 500,USA,13219.4,13443.46,12882.82,13050.35,34403982,-1.28
2020-07-16,FTSE 100,UK,21752.6,22022.44,21240.77,21518.98,23349834,-1.07
2020-09-12,DAX,Germany,27671.47,27706.74,26937.9,27191.21,5999682,-1.74
2024-12-04,Hang Seng,Hong Kong,28850.26,29086.65,28445.1,28740.48,40802009,-0.38
2021-06-27,DAX,Germany,28810.0,29575.82,28662.44,29302.96,10338897,1.71
2022-01-22,SSE Composite,China,22871.73,23565.82,22868.48,23291.54,22271669,1.84
2020-01-27,CAC 40,France,22778.09,22826.34,22308.18,22503.63,15467188,-1.2
2022-07-04,FTSE 100,UK,28780.57,28801.85,28519.26,28616.96,22574971,-0.57
2020-10-04,S&P 500,USA,17409.65,17908.32,17141.71,17616.34,11702949,1.19
2023-09-02,Hang Seng,Hong Kong,12625.55,13066.49,12550.16,12910.24,2805344,2.25
2020-08-20,KSE 100,Pakistan,34363.95,34614.29,33847.61,33955.85,13172207,-1.19
